ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0050832,defense response to fungus,17,0.624507047560626,1.5288017671795,0.0492693804037135,0.17807330810369,0.0957205536072932,2336,"tags=59%, list=24%, signal=45%",23406/4057/84818/6688/2597/7040/5322/10578/5336/55223,0.321775918075361
GO:0000077,DNA damage checkpoint signaling,73,0.464503150195402,1.52848427942003,0.00562104122232497,0.0430503554926491,0.0231410530001927,1829,"tags=36%, list=19%, signal=29%",7157/3014/641/595/1017/55159/4582/10926/163859/63967/1407/5347/84444/9675/79968/80279/51499/51343/84126/5591/2177/151636/146956/672/580/983,0.407017918923954
GO:0060999,positive regulation of dendritic spine development,29,-0.595716901505656,-1.52832611229565,0.0497667185069984,0.179347183688756,0.0964053057328522,2060,"tags=38%, list=21%, signal=30%",10458/5048/23613/7804/6453/22924/80823/50944/816/9148/27067,0.252961123069611
GO:0090174,organelle membrane fusion,87,-0.498382934898845,-1.52786430057638,0.0115013592152073,0.068747501258038,0.0369541564067855,1237,"tags=26%, list=13%, signal=23%",65082/9066/57132/26059/6812/7405/84286/84937/5862/8396/64225/22895/6804/8448/5864/112476/55207/9847/80124/51062/112755/23400/6861,0.380730400722792
GO:0098773,skin epidermis development,28,0.545050366009243,1.52754380911234,0.0278940290198107,0.121966098408355,0.0655609905004475,3213,"tags=50%, list=33%, signal=34%",6662/3065/5154/64332/4926/84283/7042/147495/28514/9314/7474/2736/596/5339,0.352487857583619
GO:1901987,regulation of cell cycle phase transition,282,0.385446002347213,1.52748508294583,9.31263782238628e-05,0.00239630070795549,0.00128809439672725,2076,"tags=37%, list=21%, signal=30%",86/678/1031/6909/7157/5982/3014/10783/9212/1019/9319/8110/641/677/7465/9274/595/1017/332/83903/894/55159/4582/4921/9555/11130/10926/22809/163859/81620/81610/63967/1407/10403/7517/5347/7756/84444/9700/8451/9675/6599/5962/79027/6605/891/79968/6598/80279/29117/147841/84967/1981/144455/5721/6240/1263/6491/6603/7175/7114/6602/8899/51499/5984/26271/10263/1030/51343/84126/5983/5591/55755/2177/27085/5720/151636/7040/9735/146956/9787/60/4085/5933/5694/672/2146/580/54623/983/84861/8881/65975/5777/79915/993/340152/9088/6657/54908/56892/6604/6241,0.538434096309916
GO:0006998,nuclear envelope organization,41,0.510399242366734,1.52730210899708,0.0241358607862249,0.111436906474693,0.0599011861667138,2152,"tags=37%, list=22%, signal=29%",10783/23306/4000/221496/4001/5347/23141/80346/1674/5119/983/79643/91782/26092/27183,0.352487857583619
GO:0050863,regulation of T cell activation,148,0.408264262448518,1.52660968541342,0.00120737582883976,0.0144337846960447,0.00775865780484844,1852,"tags=30%, list=19%, signal=24%",86/3133/3956/301/5914/57045/4192/80381/10385/865/11221/64332/84695/3592/3958/11314/3105/3113/8772/6599/55824/6605/2175/6598/7412/29117/975/6046/3485/23513/7494/6603/6602/864/868/5880/3965/7040/5322/60/567/2302/4690/84861,0.45505986738723
GO:0030219,megakaryocyte differentiation,31,0.541075569630122,1.52633269269996,0.0199867457808622,0.0993451910426836,0.0534014714843775,1561,"tags=42%, list=16%, signal=35%",8359/8365/8363/8366/3148/8361/23186/5469/64783/3692/8368/1030/8360,0.352487857583619
GO:0009150,purine ribonucleotide metabolic process,198,-0.460949315805774,-1.52611160774856,0.00149759768388302,0.0168980273422095,0.0090832733400203,1728,"tags=32%, list=18%, signal=27%",9061/5071/28964/521/93974/513/55190/6391/3607/115/509/26289/168537/2821/51292/477/3312/402/84833/108/6817/5604/10846/4715/498/10632/55967/5515/5143/4711/226/230/56953/10059/84618/9060/4725/7345/4698/5141/347736/3094/2977/374291/8505/527/4706/4354/2983/6714/5213/65018/863/4714/516/260425/27115/4719/9556/5144/5138/10900/107,0.45505986738723
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,20,0.602383902378043,1.52557840728531,0.0432795878355627,0.166036236969159,0.0892502121222189,657,"tags=25%, list=7%, signal=23%",9212/332/81620/91272/10403,0.321775918075361
GO:0010811,positive regulation of cell-substrate adhesion,55,0.480353315545997,1.52534164582313,0.0130877448950926,0.0749393262649808,0.0402824762084199,1420,"tags=36%, list=15%, signal=31%",7422/151887/6239/6281/27185/10979/4192/255743/1605/3037/811/6093/1398/11078/1021/59339/1435/1307/2335/8829,0.380730400722792
GO:0051938,L-glutamate import,18,-0.665431920555043,-1.52525119170962,0.030275604286546,0.129053585948711,0.0693707598492187,1608,"tags=56%, list=17%, signal=46%",57030/477/6812/10550/84062/79751/8604/22930/8564/6505,0.352487857583619
GO:0007215,glutamate receptor signaling pathway,33,-0.591877880195173,-1.52487341119567,0.0203713974498541,0.100593747315198,0.0540726136049324,1316,"tags=42%, list=14%, signal=37%",2894/23732/2911/2892/6376/2917/50944/6505/2185/9456/2891/9378/54550/23236,0.352487857583619
GO:0061351,neural precursor cell proliferation,49,0.493488591337445,1.52414830885517,0.0187533030799091,0.0947771724517561,0.0509460037162526,751,"tags=20%, list=8%, signal=19%",7422/2771/79801/27185/4192/10763/22809/80709/2047/85440,0.352487857583619
GO:1904262,negative regulation of TORC1 signaling,33,-0.591504699855608,-1.52391197506767,0.0208775126963426,0.101853298934758,0.0547496661042943,1976,"tags=30%, list=20%, signal=24%",143686/9681/81929/729438/64798/27244/5595/51701/7534/5567,0.352487857583619
GO:0048488,synaptic vesicle endocytosis,48,-0.558958311699217,-1.52387378780783,0.0150834379144161,0.081421692644511,0.0437669720328734,1722,"tags=44%, list=18%, signal=36%",5071/9829/2580/1609/57030/26052/6453/10947/160/1212/6620/808/9066/4983/6623/5532/6804/8867/1176/1759/284697,0.380730400722792
GO:0000375,"RNA splicing, via transesterification reactions",231,0.395901314481642,1.52352498107989,0.000128329089045708,0.00313033962874501,0.00168266566973555,1611,"tags=29%, list=17%, signal=24%",94104/5935/79665/5725/3185/6428/26835/23450/3006/6626/1660/163859/7307/3007/9444/338657/9775/79706/27316/4857/6434/6631/9343/6421/3187/7536/29115/9169/6628/22938/25980/9939/55596/81576/10179/22916/25804/6427/51690/54502/11100/4670/10291/6433/51639/83443/29890/57018/10992/64783/22913/10236/4691/8899/54883/3183/6651/10262/9129/8175/7919/3609/84844/728642/22985/10772,0.518848077743792
GO:0007611,learning or memory,86,-0.503577928677175,-1.52325293020262,0.00547681834530092,0.0420221334857634,0.0225883481575726,1409,"tags=36%, list=15%, signal=31%",2821/6326/84687/5594/10636/5728/80823/10347/84062/5923/50944/2925/729956/814/23542/5532/6505/26047/793/1141/8867/9378/6529/10769/55450/84446/4130/6310/6833/65009/23236,0.407017918923954
GO:0019228,neuronal action potential,21,-0.652293969667911,-1.523162509569,0.0296896248487419,0.1271981897073,0.0683734202856422,1958,"tags=43%, list=20%, signal=34%",3751/285175/288/6326/57578/6330/728215/3737/2257,0.352487857583619
GO:0060538,skeletal muscle organ development,50,-0.555946608347572,-1.52310753208004,0.0145292395086133,0.0793527518746478,0.0426548449096064,696,"tags=18%, list=7%, signal=17%",844/10472/5532/221662/9215/10409/9148/8506/5530,0.380730400722792
GO:1903312,negative regulation of mRNA metabolic process,78,0.442076925588587,1.52300237129912,0.0085890584063745,0.0585554547252026,0.0314755793707133,1648,"tags=33%, list=17%, signal=28%",9261/5725/2521/11044/55544/10758/1660/9444/27316/9343/6628/3182/22938/10644/8531/25980/54502/6433/3183/9704/90806/25819/143684/22985/10772/10643,0.380730400722792
GO:2001259,positive regulation of cation channel activity,10,-0.756201837578181,-1.52229645253188,0.0308187459245192,0.130708651056755,0.0702604145093422,1855,"tags=60%, list=19%, signal=49%",134145/342667/6786/844/6324/784,0.352487857583619
GO:0016072,rRNA metabolic process,198,0.394400337971048,1.52208369562624,0.000623928349993518,0.00917556112706239,0.00493218102192246,2530,"tags=33%, list=26%, signal=25%",1663/6223/284119/4609/705/9555/163859/9775/84172/23481/6209/6230/5441/153443/11056/117246/30834/6839/6598/5437/9533/29960/23076/5435/3692/4691/6227/64425/6194/23212/128061/5591/6130/51077/25879/10436/50628/84549/57696/55646/55035/92345/27341/55720/51602/29063/54853/55695/84365/1387/221830/25926/84916/2976/55636/8780/9014/29997/57602/23029/5393/9328/79066/387338/56342,0.477270815362862
GO:0002062,chondrocyte differentiation,38,0.510960280574476,1.52120030042299,0.0266569518257202,0.118788106340591,0.0638527099988643,1697,"tags=37%, list=18%, signal=31%",55553/6662/8091/4192/4017/1605/2202/55959/51496/11173/864/7045/6591/7040,0.352487857583619
GO:0070201,regulation of establishment of protein localization,259,-0.452238627850831,-1.5209954404202,0.000356218307524494,0.00616082482685804,0.00331165613411877,1295,"tags=22%, list=13%, signal=20%",258010/3312/23086/222183/9066/10307/4760/6248/2781/79751/2029/9024/51201/781/2932/23255/10497/226/65985/9912/25924/55691/11069/10059/26297/27248/4302/79752/3843/5295/8655/5532/6804/7260/9572/6653/25956/2775/50855/80223/1946/11261/8766/9847/322/56850/2039/3767/2044/7341/6833/23400/133308/5567/4345/9495/5058,0.49849310876659
GO:0045930,negative regulation of mitotic cell cycle,145,0.409280582059563,1.52059888538255,0.00127684684645681,0.0150510996984573,0.00809048594018367,2201,"tags=42%, list=23%, signal=33%",678/7157/9212/9319/641/677/7465/595/1017/332/83903/55159/4582/11130/10926/163859/655/63967/10403/7517/5347/7756/79027/891/10950/80279/29117/147841/23513/144455/1263/7175/8899/51499/26271/90806/10263/1030/51343/5591/55755/2177/9735/146956/51053/4085/5933/5371/672/580/983/84861/65975/340152/9088/54908/10201/27183/3275/57082/1111,0.45505986738723
GO:0021700,developmental maturation,113,-0.487354505352621,-1.51962186142839,0.00279970634821298,0.0258528682482687,0.0138968096196636,1474,"tags=33%, list=15%, signal=28%",4747/26256/9463/7704/5728/577/123041/6812/6376/51201/27006/50944/11022/91851/537/527/10159/30819/221400/55638/26047/9331/5064/53335/9378/6855/816/8314/26470/535/27289/65009/51382/9148/8506/7534/57731,0.431707695803346
GO:1905952,regulation of lipid localization,64,0.469972917058974,1.51951857946971,0.00960444443399567,0.0615034226274078,0.0330602139384684,1087,"tags=30%, list=11%, signal=27%",4828/3690/9388/1622/114897/27346/54209/348/2587/10938/302/1407/718/123/5360/7057/19/341/706,0.380730400722792
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",45,0.513925557890182,1.51917102274652,0.00796710828956444,0.0550265089721145,0.0295786491416247,2501,"tags=40%, list=26%, signal=30%",678/677/11044/1660/27161/25804/51690/23034/5436/85456/23019/10492/55095/5073/4076/7538/3192/4848,0.380730400722792
GO:0042058,regulation of epidermal growth factor receptor signaling pathway,39,0.519435246931589,1.51839018506225,0.0154328190859142,0.0826478382519772,0.0444260676469195,2037,"tags=38%, list=21%, signal=31%",9961/5782/5898/10252/3092/64285/5328/84313/5329/868/10253/7040/84619/79643/122809,0.380730400722792
GO:0046879,hormone secretion,118,-0.483017237167704,-1.51674823602694,0.00618166851287847,0.0460081854044923,0.0247309887387538,1208,"tags=25%, list=12%, signal=23%",222183/9066/4760/2781/79751/2029/9024/781/1408/226/65985/25924/11069/8655/5532/6804/7260/9572/2775/5864/80223/1946/6447/3767/2044/9699/6833/133308/5567/22841,0.407017918923954
GO:0043123,positive regulation of canonical NF-kappaB signal transduction,128,0.414216088941847,1.51673985738541,0.0020696898644013,0.0211224058969729,0.0113540227196706,1057,"tags=21%, list=11%, signal=19%",7422/2149/347734/10783/56829/8837/4057/7706/3956/3654/389/55504/7132/79155/6774/10758/8795/2150/3987/10616/8772/5970/85363/80833/3551/3162/834,0.431707695803346
GO:0010575,positive regulation of vascular endothelial growth factor production,18,0.611953613724667,1.51638146746759,0.0450361673174236,0.168593260842357,0.0906247007715066,2596,"tags=61%, list=27%, signal=45%",6774/718/55959/5970/682/7040/672/3569/727/2324/3572,0.321775918075361
GO:0098656,monoatomic anion transmembrane transport,54,-0.532556756205396,-1.51631137737349,0.0261329159397127,0.117083182752167,0.0629362546834666,1608,"tags=35%, list=17%, signal=30%",57030/9481/57719/6508/9497/57282/9016/2556/7416/1184/23507/9498/2560/6505/2562/6529/2743/7419/8001,0.352487857583619
GO:0098930,axonal transport,44,-0.563789189404162,-1.51610391431974,0.0132207711130924,0.0755984472862464,0.0406367765228332,2002,"tags=41%, list=21%, signal=33%",5048/26258/118426/547/3800/80128/4747/3798/10947/55605/84062/55054/4133/55638/1176/55207/4130/11127,0.380730400722792
GO:0072522,purine-containing compound biosynthetic process,161,-0.46592809833212,-1.51577453228557,0.0015603556609272,0.0173738809739124,0.00933906110264286,2110,"tags=35%, list=22%, signal=28%",4729/55229/4722/4723/159/29922/23057/27010/134145/9061/5071/79993/521/31/93974/513/5636/6391/115/509/26289/5164/5634/9497/84833/108/5604/4715/498/10632/55967/54981/4711/226/133686/6785/9060/4725/11332/4698/347736/2977/374291/8564/527/4706/5095/2983/23305/65018/53354/4714/516/4719/9556/107,0.45505986738723
GO:0072001,renal system development,105,0.420949679451234,1.51565823091199,0.00717202891220971,0.0507728047756933,0.0272921362167005,1068,"tags=25%, list=11%, signal=22%",7422/5125/9955/182/3690/4609/8837/6662/6608/5154/10758/27130/255743/3037/655/4854/358/388585/55959/8772/4643/27031/23279/29927/2246/4087,0.407017918923954
GO:0007162,negative regulation of cell adhesion,142,0.408892539310716,1.51436958071165,0.00343413541955804,0.0298190359476027,0.0160287617461359,1311,"tags=23%, list=14%, signal=20%",4323/7422/9037/4313/182/8324/114897/3133/3956/301/81542/57045/4192/4582/10385/395/928/80709/865/84695/5598/3958/11314/55824/7057/83700/5364/57556/8751/23513/6688/81/864,0.431707695803346
GO:0048732,gland development,101,0.439777266322733,1.51433797868181,0.00366852584076136,0.0312817997148652,0.0168150477936637,1265,"tags=26%, list=13%, signal=23%",7422/4313/6239/3625/5914/595/6662/4192/5154/780/6209/8862/9612/6091/790/3482/83606/8772/5970/6599/27031/80279/706/23513/144455/7494,0.431707695803346
GO:0019751,polyol metabolic process,55,-0.526379317126707,-1.51422554203179,0.0236256217292042,0.109861338447295,0.0590542639331995,1697,"tags=31%, list=18%, signal=26%",8821/23262/55190/3705/340485/5092/81537/3706/3631/9677/84649/283871/3632/165679/27124/8867/23236,0.352487857583619
GO:0016071,mRNA metabolic process,499,0.360459347883062,1.51416155536555,3.46042822011997e-06,0.000214750104248621,0.000115435598320734,1579,"tags=24%, list=16%, signal=21%",94104/55119/7431/678/5935/79665/9567/7157/9261/56829/23351/5725/2521/677/11044/6281/5914/3185/328/6428/26835/23450/3006/55544/10758/302/6626/1660/163859/7307/3007/9444/338657/9775/79706/55131/27316/4857/23589/6434/64332/6631/27161/9343/6421/3187/7536/29115/6093/4841/3958/9169/6628/57187/3182/85463/22938/140890/10644/8531/5511/25980/891/9238/9939/55596/81576/10898/10179/22916/25804/6427/5469/51690/79228/54502/9984/192669/11100/4670/10291/23076/6433/56931/51639/83443/84967/29890/57018/10992/64783/22913/10236/4691/23034/8899/5436/54883/3183/9704/84305/6651/90806/85456/10262/9129/3304/25819/8175/7919/3609/79869/51585/143684/84844/5094/23019/728642/22985,0.627256739718528
GO:0019693,ribose phosphate metabolic process,213,-0.450285126841937,-1.5140910318753,0.00161480323401668,0.0178389257789277,0.00958903874759313,1728,"tags=32%, list=18%, signal=27%",9061/5071/28964/521/93974/513/55190/5636/6391/3607/115/509/26289/168537/2821/5634/51292/221264/477/3312/402/84833/108/6817/5604/10846/4715/139596/498/10632/55967/5515/5143/4711/226/230/56953/10059/84618/9060/4725/7345/4698/5141/347736/3094/2977/374291/8505/527/4706/4354/2983/6714/5213/55312/65018/863/4714/516/260425/27115/4719/9556/5144/5138/10900/107,0.45505986738723
GO:0002292,T cell differentiation involved in immune response,38,0.508509539849895,1.51390410213082,0.0280477151301126,0.122274130009375,0.0657265681251474,1269,"tags=24%, list=13%, signal=21%",3956/301/5914/6774/64332/84695/26022/6046/9021,0.352487857583619
GO:0016445,somatic diversification of immunoglobulins,25,0.556968540588144,1.51379032682046,0.0481873492309423,0.175605020513451,0.0943937637749725,1697,"tags=36%, list=18%, signal=30%",23397/64332/5130/8888/121260/10051/78996/5591/7040,0.321775918075361
GO:1903047,mitotic cell cycle process,468,0.36546370114904,1.51306938648903,1.80841711040034e-06,0.000136144010138618,7.31821077485527e-05,1865,"tags=31%, list=19%, signal=26%",1978/86/29128/678/1031/7157/9055/10783/7083/9212/1019/9319/4609/8110/641/677/7465/54892/162282/11044/9274/3021/595/1017/89958/3636/389/332/83903/894/1785/55159/23397/4582/10460/10763/4921/11130/10926/2305/23133/163859/81620/655/23194/63967/3835/90417/91272/10403/7517/5347/7756/23141/4171/9700/8451/6093/128239/116840/80346/3978/4751/6599/5962/79027/8243/6605/891/6598/64946/9833/256364/10274/4926/80279/4172/29117/51203/8897/6242/10051/9031/1021/26065/147841/84967/23503/1981/56992/144455/5721/5426/6240/1263/6491/6603/7175/6602/8899/11004/25777/9918/83541/51499/26271/2491/27338/23212/6651/10263/26586/3304/1030/112574/51343/4288/5591/55755/10788/10615/2177/27085/5720/54820/7040/9735/5119/146956/9787/51053/60/55726/4085/5933/5694/672/586/580/983/6502/84861/3833/79643,0.643551836150722
GO:0007612,learning,49,-0.543303011528396,-1.51204497555926,0.0176687678277438,0.0903784245249441,0.0485815247765554,1281,"tags=37%, list=13%, signal=32%",84687/10636/10347/50944/23542/5532/6505/26047/1141/8867/9378/6529/84446/4130/6310/6833/65009/23236,0.352487857583619
