Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000002746,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",protein_coding,819.448088559239,-1.0156934362329,0.309027271869337,-3.28674369122462,0.00101353037275869,0.0124405637020587
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,protein_coding,142.691762860417,0.209172635017516,0.47237638772477,0.442809252225769,0.657903710517965,0.847291098844841
ENSG00000002834,LASP1,LIM and SH3 protein 1,protein_coding,1119.10050902079,-0.36307466495471,0.201564157798749,-1.80128584823707,0.0716578372227503,0.249105937313575
ENSG00000002919,SNX11,sorting nexin 11,protein_coding,112.790102211206,0.230984339537045,0.305252135357908,0.756700159578625,0.449229519196888,0.714554569096036
ENSG00000002933,TMEM176A,transmembrane protein 176A,protein_coding,62.5667253414795,0.676233439850543,0.659987866044042,1.02461495830806,0.305544903675926,0.586809348269721
ENSG00000003056,M6PR,"mannose-6-phosphate receptor, cation dependent",protein_coding,776.961276638045,-0.00222889962208761,0.293081456997571,-0.00760505166352467,0.993932105184903,0.997728920501144
ENSG00000003096,KLHL13,kelch like family member 13,protein_coding,104.709716127191,1.51158431026487,0.676008825576042,2.23604227204699,0.0253490022878555,0.125539131390849
ENSG00000003137,CYP26B1,cytochrome P450 family 26 subfamily B member 1,protein_coding,177.724139291808,-0.740296163871685,0.499962585777514,-1.48070312645579,0.138685700497176,0.373498472896582
ENSG00000003147,ICA1,islet cell autoantigen 1,protein_coding,339.268330658717,-1.69006204814871,0.333048427651983,-5.07452342610886,3.88468374089643e-07,2.59101821308062e-05
ENSG00000003249,DBNDD1,dysbindin domain containing 1,protein_coding,357.471130254464,-1.43029946565263,0.611652337288187,-2.33841903064409,0.0193655214669721,0.104136649462734
ENSG00000003393,ALS2,alsin Rho guanine nucleotide exchange factor ALS2,protein_coding,133.05474639796,-0.554260497323615,0.455134063578326,-1.21779612135805,0.223301458625296,0.493957260202165
ENSG00000003400,CASP10,caspase 10,protein_coding,63.5071177048883,0.985188797051689,0.717329435488314,1.37341191970051,0.169624326280345,0.419603752060859
ENSG00000003402,CFLAR,CASP8 and FADD like apoptosis regulator,protein_coding,2176.44083875923,0.892883838224486,0.306658253622447,2.91165761128931,0.00359516478346485,0.031835491574912
ENSG00000003436,TFPI,tissue factor pathway inhibitor,protein_coding,1245.09449185954,0.355533232290258,0.473792210299312,0.750399066429678,0.45301439304475,0.717483830410112
